date,ticker,headline,true_label,volume_usd_millions,predicted_label,sentiment_score,prob_positive,prob_negative,prob_neutral
2024-09-01,BTC,BTC slides after downgrade from institutional research desk,negative,5615422.000607218,negative,-0.9129777010530233,0.027402276173233986,0.9403799772262573,0.03221782296895981
2024-05-22,ADA,ADA rallies after major exchange announces listing expansion,positive,8989668.492287373,neutral,-0.09463119506835938,0.21644267439842224,0.3110738694667816,0.47248339653015137
2024-06-27,MATIC,Network outage sparks MATIC sell-off across major exchanges,negative,15200313.216722108,negative,-0.9535605618730187,0.01220282819122076,0.9657633900642395,0.022033777087926865
2024-04-05,ETH,ETH plunges 12% after exchange hack triggers panic selling,negative,6726983.967294146,negative,-0.8804049659520388,0.02683768980205059,0.9072426557540894,0.06591964513063431
2024-04-03,ADA,ADA breaks key resistance level as bulls take control,positive,9621905.224998713,positive,0.2681935429573059,0.5360941886901855,0.26790064573287964,0.1960052251815796
2024-06-28,MATIC,MATIC consolidates near current levels in a low-volatility session,neutral,4724845.287886513,positive,0.8835729379206896,0.9112683534622192,0.027695415541529655,0.061036255210638046
2024-02-19,AVAX,AVAX consolidates near current levels in a low-volatility session,neutral,5143076.310663505,positive,0.871381763368845,0.894801676273346,0.02341991290450096,0.08177843689918518
2024-05-16,MATIC,"Liquidity concerns weigh on MATIC, price drops sharply",negative,6594972.219999217,negative,-0.9550135582685471,0.015088573098182678,0.9701021313667297,0.014809312298893929
2024-02-04,ADA,ADA slides after downgrade from institutional research desk,negative,5793683.422536481,negative,-0.821358036249876,0.04806225374341011,0.8694202899932861,0.08251742273569107
2024-02-28,DOT,Trading volume for DOT remains within recent average range,neutral,4437649.815402361,positive,0.6621916256844997,0.701790988445282,0.03959936276078224,0.2586096227169037
2024-02-22,ADA,ADA price stable as market awaits Federal Reserve decision,neutral,6356817.9188803,positive,0.47623806446790695,0.5532363653182983,0.07699830085039139,0.36976534128189087
2024-06-03,XRP,XRP little changed as broader crypto market lacks clear direction,neutral,5691021.210958241,neutral,-0.08904793858528137,0.18719810247421265,0.276246041059494,0.536555826663971
2024-07-23,ETH,ETH developers release routine software maintenance update,neutral,6095825.453238306,neutral,-0.1133649293333292,0.01670675538480282,0.13007168471813202,0.8532215356826782
2024-10-22,DOT,Network outage sparks DOT sell-off across major exchanges,negative,6683423.519845647,negative,-0.9535617511719465,0.011341365054249763,0.9649031162261963,0.02375551126897335
2024-05-31,SOL,SOL plunges 11% after exchange hack triggers panic selling,negative,5568485.269546007,negative,-0.8202663958072662,0.04552808403968811,0.8657944798469543,0.08867746591567993
2024-06-09,XRP,XRP surges 7% as institutional adoption accelerates,positive,6303212.929454235,positive,0.9325085952877998,0.951886773109436,0.0193781778216362,0.028735075145959854
2024-01-14,ETH,ETH little changed as broader crypto market lacks clear direction,neutral,11213275.065918777,negative,-0.4555000066757202,0.1405511498451233,0.5960511565208435,0.2633977234363556
2024-07-11,MATIC,MATIC developers release routine software maintenance update,neutral,6168993.739720485,neutral,-0.19770365953445435,0.01520131528377533,0.21290497481822968,0.7718937397003174
2024-06-20,SOL,"Liquidity concerns weigh on SOL, price drops sharply",negative,4621632.991245941,negative,-0.94360083155334,0.014947356656193733,0.9585481882095337,0.02650441974401474
2024-01-03,ETH,Security vulnerability disclosure sends ETH lower,negative,6791396.464699936,negative,-0.8616015873849392,0.058782223612070084,0.9203838109970093,0.020833976566791534
2024-04-22,ETH,Security vulnerability disclosure sends ETH lower,negative,5951988.953868501,negative,-0.8616015873849392,0.058782223612070084,0.9203838109970093,0.020833976566791534
2024-01-28,SOL,SOL trades sideways ahead of upcoming network upgrade,neutral,5908852.622358939,negative,-0.4250093996524811,0.23965683579444885,0.6646662354469299,0.09567691385746002
2024-09-07,ETH,ETH developers release routine software maintenance update,neutral,6375991.658507023,neutral,-0.1133649293333292,0.01670675538480282,0.13007168471813202,0.8532215356826782
2024-07-25,ADA,ADA breaks key resistance level as bulls take control,positive,11706784.317414057,positive,0.2681935131549835,0.5360941290855408,0.26790061593055725,0.19600525498390198
2024-01-30,MATIC,Security vulnerability disclosure sends MATIC lower,negative,8593630.249436338,negative,-0.8903431929647923,0.03389137610793114,0.9242345690727234,0.04187396168708801
2024-03-12,XRP,Market participants adopt wait-and-see approach on XRP,neutral,4569737.48170645,neutral,0.025629142299294472,0.046689413487911224,0.021060271188616753,0.9322502613067627
2024-10-20,ETH,ETH trades sideways ahead of upcoming network upgrade,neutral,5910854.837779195,negative,-0.516239121556282,0.2152353972196579,0.7314745187759399,0.053290121257305145
2024-07-07,XRP,Trading volume for XRP remains within recent average range,neutral,4865792.141781183,positive,0.713115993887186,0.7454395294189453,0.03232353553175926,0.22223694622516632
2024-07-11,SOL,SOL climbs on news of favorable regulatory clarity,positive,8316755.189146936,positive,0.7027537301182747,0.793858528137207,0.09110479801893234,0.11503668874502182
2024-09-04,BTC,Analysts raise BTC price targets following strong network growth,positive,8414264.404674586,positive,0.9211053550243378,0.941857635974884,0.020752280950546265,0.03739010542631149
2024-06-09,XRP,Security vulnerability disclosure sends XRP lower,negative,10103079.89933313,negative,-0.9218245577067137,0.029679613187909126,0.9515041708946228,0.018816251307725906
2024-09-07,XRP,XRP hits new yearly high amid growing ETF inflows,positive,7490994.009587709,positive,0.8598752170801163,0.9164254069328308,0.05655018985271454,0.027024418115615845
2024-05-18,XRP,XRP climbs on news of favorable regulatory clarity,positive,9345068.811480785,positive,0.8940885625779629,0.9256468415260315,0.03155827894806862,0.042794790118932724
2024-03-15,AVAX,Trading volume for AVAX remains within recent average range,neutral,4731864.631043457,positive,0.6537797562777996,0.6783736944198608,0.024593938142061234,0.29703229665756226
2024-03-20,SOL,Trading volume for SOL remains within recent average range,neutral,2914320.87935739,positive,0.7837183102965355,0.8094921708106995,0.02577386051416397,0.16473403573036194
2024-02-19,BTC,BTC rallies after major exchange announces listing expansion,positive,12233442.580151267,neutral,0.07448276877403259,0.29527604579925537,0.22079327702522278,0.48393070697784424
2024-05-05,MATIC,MATIC slides after downgrade from institutional research desk,negative,3717875.4472027575,negative,-0.9205147940665483,0.02261820249259472,0.9431329965591431,0.034248776733875275
2024-05-31,AVAX,AVAX slides after downgrade from institutional research desk,negative,6389682.346854179,negative,-0.9151397943496704,0.023810267448425293,0.9389500617980957,0.03723959997296333
2024-04-19,MATIC,MATIC little changed as broader crypto market lacks clear direction,neutral,5275249.205503097,negative,-0.32412800192832947,0.15210509300231934,0.4762330949306488,0.37166184186935425
2024-02-24,AVAX,AVAX trades sideways ahead of upcoming network upgrade,neutral,4794309.92149833,negative,-0.5579912662506104,0.1830729842185974,0.7410642504692078,0.07586275786161423
2024-07-24,BTC,BTC developers release routine software maintenance update,neutral,8495231.874669174,neutral,-0.14802252501249313,0.015721403062343597,0.16374392807483673,0.8205346465110779
2024-07-20,XRP,XRP surges 21% as institutional adoption accelerates,positive,16109006.390957836,positive,0.9328453838825226,0.9517437219619751,0.018898338079452515,0.029357928782701492
2024-10-01,MATIC,Analysts raise MATIC price targets following strong network growth,positive,12777160.26200826,positive,0.9250988271087408,0.9459906220436096,0.020891794934868813,0.03311755880713463
2024-05-18,XRP,XRP little changed as broader crypto market lacks clear direction,neutral,9923111.448442142,neutral,-0.08904793858528137,0.18719810247421265,0.276246041059494,0.536555826663971
2024-06-09,MATIC,Market participants adopt wait-and-see approach on MATIC,neutral,6284819.029499301,neutral,0.030110716819763184,0.05107662454247475,0.020965907722711563,0.9279574155807495
2024-03-01,AVAX,"Liquidity concerns weigh on AVAX, price drops sharply",negative,6753043.927384617,negative,-0.9533925075083971,0.014588532969355583,0.9679810404777527,0.01743043214082718
2024-08-29,SOL,Regulators announce crackdown as SOL sinks on compliance fears,negative,7668217.770808327,negative,-0.8298169262707233,0.04921044036746025,0.8790273666381836,0.07176226377487183
2024-01-22,XRP,Security vulnerability disclosure sends XRP lower,negative,11049745.274055768,negative,-0.9218245577067137,0.029679613187909126,0.9515041708946228,0.018816251307725906
2024-03-27,MATIC,MATIC trades sideways ahead of upcoming network upgrade,neutral,3568278.1693674405,negative,-0.5703184306621552,0.1847703754901886,0.7550888061523438,0.06014077737927437
2024-06-28,DOT,DOT slides after downgrade from institutional research desk,negative,5949314.544918394,negative,-0.8149280026555061,0.05385803431272507,0.8687860369682312,0.07735591381788254
2024-07-27,MATIC,MATIC plunges 16% after exchange hack triggers panic selling,negative,12018750.987585036,negative,-0.901312654837966,0.02106439508497715,0.9223770499229431,0.056558530777692795
2024-07-09,DOT,DOT climbs on news of favorable regulatory clarity,positive,16920623.435695305,positive,0.7663507387042046,0.842357337474823,0.07600659877061844,0.08163603395223618
2024-01-29,BTC,Security vulnerability disclosure sends BTC lower,negative,8839916.97294587,negative,-0.9258361589163542,0.02533869631588459,0.9511748552322388,0.0234864242374897
2024-06-05,XRP,XRP tumbles after major holder liquidates position,negative,7949948.751936667,negative,-0.9439333099871874,0.014108119532465935,0.9580414295196533,0.02785039320588112
2024-10-07,ETH,ETH little changed as broader crypto market lacks clear direction,neutral,3576150.435887186,negative,-0.4555000066757202,0.1405511498451233,0.5960511565208435,0.2633977234363556
2024-02-20,SOL,Trading volume for SOL remains within recent average range,neutral,9146939.968512373,positive,0.7837183102965355,0.8094921708106995,0.02577386051416397,0.16473403573036194
2024-08-28,AVAX,AVAX trades sideways ahead of upcoming network upgrade,neutral,6737077.838881265,negative,-0.5579912662506104,0.1830729842185974,0.7410642504692078,0.07586275786161423
2024-10-25,MATIC,MATIC rallies after major exchange announces listing expansion,positive,4460241.008084781,neutral,-0.13541929423809052,0.18484820425510406,0.3202674984931946,0.49488431215286255
2024-08-26,MATIC,MATIC price stable as market awaits Federal Reserve decision,neutral,5451894.563200266,positive,0.5532514303922653,0.636355996131897,0.08310456573963165,0.28053945302963257
2024-08-04,AVAX,AVAX developers release routine software maintenance update,neutral,4261368.466429094,neutral,-0.15906228311359882,0.016290275380015373,0.1753525584936142,0.8083571195602417
2024-06-26,MATIC,Network outage sparks MATIC sell-off across major exchanges,negative,9618577.515421966,negative,-0.9535605618730187,0.01220282819122076,0.9657633900642395,0.022033777087926865
2024-02-08,ADA,ADA breaks key resistance level as bulls take control,positive,11071492.480091969,positive,0.2681935429573059,0.5360941886901855,0.26790064573287964,0.1960052251815796
2024-06-18,ETH,ETH price stable as market awaits Federal Reserve decision,neutral,2417026.616887852,positive,0.5155510455369949,0.6524508595466614,0.13689981400966644,0.21064932644367218
2024-07-22,XRP,"Liquidity concerns weigh on XRP, price drops sharply",negative,6024767.4969132915,negative,-0.9510435545817018,0.01480822917073965,0.9658517837524414,0.01934001035988331
2024-06-05,MATIC,MATIC slides after downgrade from institutional research desk,negative,7538109.352146061,negative,-0.9205149281769991,0.022618187591433525,0.9431331157684326,0.03424876928329468
2024-06-04,DOT,Security vulnerability disclosure sends DOT lower,negative,3638821.233664022,negative,-0.8605168275535107,0.03478505089879036,0.895301878452301,0.06991299986839294
2024-05-27,MATIC,Market participants adopt wait-and-see approach on MATIC,neutral,4382429.46600759,neutral,0.030110692605376244,0.05107660964131355,0.02096591703593731,0.9279574155807495
2024-09-10,AVAX,AVAX climbs on news of favorable regulatory clarity,positive,4028103.488052941,positive,0.8977947421371937,0.9305113554000854,0.03271661326289177,0.03677207976579666
2024-02-05,DOT,DOT plunges 18% after exchange hack triggers panic selling,negative,13913422.550073462,negative,-0.8462900593876839,0.03346788138151169,0.8797579407691956,0.08677411824464798
2024-05-26,AVAX,Market participants adopt wait-and-see approach on AVAX,neutral,7248494.825820335,neutral,0.03655770234763622,0.05298681557178497,0.01642911322414875,0.9305840730667114
2024-07-16,SOL,SOL plunges 19% after exchange hack triggers panic selling,negative,6929133.57313146,negative,-0.8139223344624043,0.04731525108218193,0.8612375855445862,0.09144722670316696
2024-03-03,ETH,ETH consolidates near current levels in a low-volatility session,neutral,7833853.124752405,positive,0.8696880787611008,0.908789336681366,0.0391012579202652,0.0521094985306263
2024-07-20,BTC,Partnership announcement sends BTC sharply higher,positive,7075351.389754653,negative,-0.9275486785918474,0.025911537930369377,0.9534602165222168,0.02062828466296196
